coin_id,coin_name,symbol,base,target,market_name,market_identifier,market_has_trading_incentive,price,volume,pp_total_volume,is_stale
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,UOSMO,Osmosis,osmosis,False,4.753753194,40575886,0.02494815091208399,False
cosmos,Cosmos,atom,ATOM,USDT,Binance,binance,False,39.11,289245902,0.17784332334228897,False
cosmos,Cosmos,atom,ATOM,USD,Coinbase Exchange,gdax,False,39.32,129192690,0.07943434006242239,False
cosmos,Cosmos,atom,ATOM,USDT,Digifinex,digifinex,False,39.503,115859690,0.07123652286353693,False
cosmos,Cosmos,atom,ATOM,USDT,OKEx,okex,False,39.35,247310739,0.15205941870871323,False
cosmos,Cosmos,atom,ATOM,USDT,TokoCrypto,toko_crypto,False,39.44,379815,0.00023352988370169367,False
cosmos,Cosmos,atom,ATOM,USDT,Gate.io,gate,False,39.5085,37232968,0.022892752226502066,False
cosmos,Cosmos,atom,ATOM,USDT,Nominex,nominex,False,38.79,695364,0.0004275457105441979,False
cosmos,Cosmos,atom,ATOM,USDT,Huobi Global,huobi,False,39.4789,36516758,0.022452389318228325,False
cosmos,Cosmos,atom,ATOM,USD,eToroX,etorox,False,39.08,637043,0.0003916869468108896,False
cosmos,Cosmos,atom,ATOM,TRY,BtcTurk PRO,btcturk,False,530.0,25142649,0.015458999504818147,False
cosmos,Cosmos,atom,ATOM,BTC,MEXC Global,mxc,False,0.00085093,715082,0.00043966935559989605,False
cosmos,Cosmos,atom,ATOM,BTC,Digifinex,digifinex,False,0.00085773,8909039,0.005477737428916323,False
cosmos,Cosmos,atom,ATOM,USD,Kraken,kraken,False,39.5022,19815347,0.012183499020361767,False
cosmos,Cosmos,atom,ATOM,USDT,KuCoin,kucoin,False,39.501,53280098,0.032759356764621834,False
cosmos,Cosmos,atom,ATOM,USDT,XT.COM,xt,False,39.0276,4424883,0.0027206466632007723,False
cosmos,Cosmos,atom,ATOM,BTC,Binance,binance,False,0.000852,34288410,0.021082285848678935,False
cosmos,Cosmos,atom,ATOM,USDT,Crypto.com Exchange,crypto_com,False,39.516,21499560,0.013219040181239775,False
cosmos,Cosmos,atom,ATOM,EUR,Kraken,kraken,False,34.8998,10283874,0.006323057012553141,False
cosmos,Cosmos,atom,ATOM,USDT,MEXC Global,mxc,False,38.81061,1701090,0.0010459180123642143,False
cosmos,Cosmos,atom,ATOM,USD,Binance US,binance_us,False,39.009,12936400,0.007953967030050394,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,Osmosis,osmosis,False,2.556727564,5294433,0.0032552909252041365,False
cosmos,Cosmos,atom,ATOM,BUSD,Binance,binance,False,38.57,31649213,0.019459571188973925,False
cosmos,Cosmos,atom,ATO,USD,Bitfinex,bitfinex,False,39.304,4769244,0.002932377596106,False
cosmos,Cosmos,atom,ATOM,USDT,Phemex,phemex,False,39.03,6724012,0.004134269948182122,False
cosmos,Cosmos,atom,ATOM,BTC,OKEx,okex,False,0.00085665,30341693,0.01865564034491132,False
cosmos,Cosmos,atom,ATOM,BTC,Nominex,nominex,False,0.0008557,58832,3.617295293218552e-05,False
cosmos,Cosmos,atom,ATOM,BTC,Coinbase Exchange,gdax,False,0.000856,7292030,0.004483516759078134,False
cosmos,Cosmos,atom,ATOM,KRW,Upbit,upbit,False,48310.0,66274472,0.040748969204879096,False
cosmos,Cosmos,atom,ATOM,BUSD,Nominex,nominex,False,38.79,178965,0.00011003692754807895,False
cosmos,Cosmos,atom,ATOM,USD,BTSE,btse,False,38.759,3918756,0.0024094536364685816,False
cosmos,Cosmos,atom,IBC/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,Osmosis,osmosis,False,0.06754170552227844,1763823,0.0010844895016267721,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,Osmosis,osmosis,False,72.613543997,1542979,0.0009487032013589658,False
cosmos,Cosmos,atom,ATOM,BTC,Crypto.com Exchange,crypto_com,False,0.0008581,7185120,0.004417782967978393,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,Osmosis,osmosis,False,7.749590225,1153807,0.0007094201506633494,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,Osmosis,osmosis,False,6.820456368,1166589,0.0007172791845969093,False
cosmos,Cosmos,atom,ATOM,USDT,BtcTurk PRO,btcturk,False,38.551,5310976,0.0032654624162354994,False
cosmos,Cosmos,atom,ATOM,USDT,AEX,aex,False,39.257,3319293,0.0020408728150858864,False
cosmos,Cosmos,atom,ATOM,USDT,Hotbit,hotbit,False,39.369998,692379,0.00042571037833549215,False
cosmos,Cosmos,atom,ATOM,USDT,Binance US,binance_us,False,39.012,3217426,0.001978239720913617,False
cosmos,Cosmos,atom,ATOM,USDT,BKEX,bkex,False,39.15,4674040,0.002873841258552359,False
cosmos,Cosmos,atom,ATOM,USDT,HitBTC,hitbtc,False,37.83172,122412568,0.07526557078752989,False
cosmos,Cosmos,atom,ATOM,USDT,AAX,aax,False,38.949,33004322,0.020292762208741755,False
cosmos,Cosmos,atom,ATOM,USDT,LBank,lbank,False,38.8888,29016,1.784053580160958e-05,False
cosmos,Cosmos,atom,ATOM,USDT,Bitrue,bitrue,False,39.49,1288115,0.0007919996475768654,False
cosmos,Cosmos,atom,IBC/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,Osmosis,osmosis,False,0.16795923298179666,1718302,0.0010565008391569255,False
cosmos,Cosmos,atom,IBC/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,Osmosis,osmosis,False,0.04592605116198969,569605,0.00035022258048234857,False
cosmos,Cosmos,atom,ATOM,BTC,Huobi Global,huobi,False,0.00085906,5548093,0.0034112541975861426,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,Osmosis,osmosis,False,3365.548442644,533038,0.00032773929978695786,False
cosmos,Cosmos,atom,ATOM,ETH,Kraken,kraken,False,0.010513,1165402,0.0007165493556750555,False
cosmos,Cosmos,atom,ATOM,USD,Bittrex,bittrex,False,39.03044228,848486,0.00052169302661168,False
cosmos,Cosmos,atom,ATOM,USDT,Biconomy,biconomy,False,38.95,29059743,0.017867431257825802,False
cosmos,Cosmos,atom,ATOM,BTC,KuCoin,kucoin,False,0.00085931,2125987,0.0013071666386564845,False
cosmos,Cosmos,atom,ATOM,USDT,Bittrex,bittrex,False,39.58573297,882058,0.000542334826581753,False
cosmos,Cosmos,atom,ATOM,BTC,Bittrex,bittrex,False,0.00085779,566656,0.00034840938293344634,False
cosmos,Cosmos,atom,ATOM,USDT,LATOKEN,latoken,False,39.49,2497243,0.0015354340069898993,False
cosmos,Cosmos,atom,ATOM,USDT,Bibox,bibox,False,39.2472,9396339,0.005777354643422952,False
cosmos,Cosmos,atom,ATOM,USDC,XT.COM,xt,False,39.05,575307,0.00035372846465455624,False
cosmos,Cosmos,atom,ATOM,USDC,Binance,binance,False,38.95,2452177,0.0015077251020259024,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,Osmosis,osmosis,False,36.292617635,2054781,0.0012633855112685118,False
cosmos,Cosmos,atom,ATOM,BTC,BigONE,bigone,False,0.0008503,18537378,0.011397737657739517,False
cosmos,Cosmos,atom,ATOM,CRO,Crypto.com Exchange,crypto_com,False,73.94,1157426,0.000711645298825261,False
cosmos,Cosmos,atom,ATOM,KRW,Bithumb,bithumb,False,48050.0,5595817,0.0034405973782656303,False
cosmos,Cosmos,atom,ATOM,BNB,Binance,binance,False,0.07711,2537202,0.0015600028645201074,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,Osmosis,osmosis,False,429.734096875,259229,0.00015938738128327303,False
cosmos,Cosmos,atom,ATOM,ETH,KuCoin,kucoin,False,0.01053,1524835,0.000937547332818009,False
cosmos,Cosmos,atom,ATOM,TRY,Paribu,paribu,False,537.0,4897621,0.0030113104078168915,False
cosmos,Cosmos,atom,ATOM,USDC,Crypto.com Exchange,crypto_com,False,39.369,128564,7.904778897153757e-05,False
cosmos,Cosmos,atom,ATOM,USDT,Bybit (spot),bybit_spot,False,39.1505,1722460,0.001059057392364228,False
cosmos,Cosmos,atom,IBC/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,Osmosis,osmosis,False,2.115407173,326552,0.00020078103967077516,False
cosmos,Cosmos,atom,ATOM,ETH,Huobi Global,huobi,False,0.010498,1054340,0.0006482627004779793,False
cosmos,Cosmos,atom,ATOM,USDT,BigONE,bigone,False,38.805,14390332,0.008847919535533775,False
cosmos,Cosmos,atom,ATOM,IDR,Indodax,indodax,False,565116.0,380452,0.00023392154420988313,False
cosmos,Cosmos,atom,ATOM,BTC,LATOKEN,latoken,False,0.0008577,489398,0.00030090717329184333,False
cosmos,Cosmos,atom,ATOM,USD,CEX.IO,cex,False,39.4885,618994,0.0003805894891777475,False
cosmos,Cosmos,atom,ATOM,KRW,Coinone,coinone,False,48230.0,3310932,0.0020357320403465266,False
cosmos,Cosmos,atom,ATOM,ETH,Digifinex,digifinex,False,0.010509,526930,0.00032398378584029975,False
cosmos,Cosmos,atom,ATOM,ETH,Bittrex,bittrex,False,0.01050938,363562,0.00022353669965208102,False
cosmos,Cosmos,atom,ATOM,USDT,CoinEx,coinex,False,39.0,1609209,0.0009894248268807677,False
cosmos,Cosmos,atom,ATOM,USDT,Hoo.com,hoo,False,38.878,4354562,0.002677409679532969,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,Osmosis,osmosis,False,86.790913874,220732,0.00013571743688175098,False
cosmos,Cosmos,atom,ATOM,USDT,Bitforex,bitforex,False,38.74790412,1583285,0.000973485412415613,False
cosmos,Cosmos,atom,ATO,UST,Bitfinex,bitfinex,False,39.251,793923,0.0004881448754211912,False
cosmos,Cosmos,atom,ATOM,ETH,OKEx,okex,False,0.010525,465190,0.00028602284427732154,False
cosmos,Cosmos,atom,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/D805F1DA50D31B96E4282C1D4181EDDFB1A44A598BFF5666F4B43E4B8BEA95A5,Osmosis,osmosis,False,268.53725702,39577,2.4333984195626634e-05,False
cosmos,Cosmos,atom,ATOM,GBP,Kraken,kraken,False,29.1584,233292,0.0001434399737465227,False
cosmos,Cosmos,atom,ATOM,UST,KuCoin,kucoin,False,39.5287,699307,0.0004299700706443408,False
cosmos,Cosmos,atom,ATOM,USDT,ZB,zb,False,39.526,458633,0.0002819912619347811,False
cosmos,Cosmos,atom,ATO,BTC,Bitfinex,bitfinex,False,0.00085777,492255,0.00030266380448791444,False
cosmos,Cosmos,atom,ATO,ETH,Bitfinex,bitfinex,False,0.010489,275832,0.00016959576341430847,False
cosmos,Cosmos,atom,ATOM,BTC,HitBTC,hitbtc,False,0.00082892,9489224,0.005834465139974251,False
cosmos,Cosmos,atom,ATOM,BTC,Hotbit,hotbit,False,0.00085103,35624,2.190347557887165e-05,False
cosmos,Cosmos,atom,ATOM,ETH,Binance,binance,False,0.01051,572313,0.00035188759878089965,False
cosmos,Cosmos,atom,ATOM,USDT,Poloniex,poloniex,False,38.73307945,176314,0.0001084069557942167,False
cosmos,Cosmos,atom,ATOM,USDT,Zipmex,zipmex,False,39.37,7475.09,4.596071504178859e-06,False
cosmos,Cosmos,atom,ATOM,BTC,Poloniex,poloniex,False,0.00085176,264719,0.00016276291690330464,False
cosmos,Cosmos,atom,ATOM,IDR,Zipmex,zipmex,False,574451.0,18300.37,1.1252012895219945e-05,False
cosmos,Cosmos,atom,ATOM,USDT,ProBit Global,probit,False,39.181,1194400,0.0007343788241467634,False
cosmos,Cosmos,atom,ATOM,THB,Zipmex,zipmex,False,1338.4,245068,0.0001506804669089074,False
cosmos,Cosmos,atom,ATOM,BTC,WazirX,wazirx,False,0.0008579,2425.49,1.4913165557432458e-06,False
kava,Kava,kava,KAVA,USDT,Binance,binance,False,4.727,35734970,0.399817101004603,False
kava,Kava,kava,KAVA,USDT,Crypto.com Exchange,crypto_com,False,4.7402,115445,0.0012916447173588334,False
kava,Kava,kava,KAVA,USDT,TokoCrypto,toko_crypto,False,4.751,54445,0.0006091523811044366,False
kava,Kava,kava,KAVA,USDT,Nominex,nominex,False,4.732,83761,0.0009371514848689267,False
kava,Kava,kava,KAVA,USDT,AAX,aax,False,4.6626,17015857,0.1903801966770612,False
kava,Kava,kava,KAVA,USD,Kraken,kraken,False,4.7395,3102361,0.034710452570402076,False
kava,Kava,kava,KAVA,EUR,Kraken,kraken,False,4.2026,1718760,0.019230172587878805,False
kava,Kava,kava,KAVA,USDT,Gate.io,gate,False,4.7311,496253,0.005552276546610708,False
kava,Kava,kava,KAVA,KRW,Upbit,upbit,False,5795.0,12882283,0.14413212165508688,False
kava,Kava,kava,KAVA,BTC,Binance,binance,False,0.0001031,3033083,0.033935342667598276,False
kava,Kava,kava,KAVA,USDT,Huobi Global,huobi,False,4.7391,1017862,0.011388246137124145,False
kava,Kava,kava,KAVA,USDT,MEXC Global,mxc,False,4.6598,543294,0.0060785900218523975,False
kava,Kava,kava,KAVA,BTC,Huobi Global,huobi,False,0.00010284,299217,0.003347759170115276,False
kava,Kava,kava,KAVA,USDT,Bitrue,bitrue,False,4.736,189146,0.0021162409087405595,False
kava,Kava,kava,KAVA,USDT,BKEX,bkex,False,4.709,1261473,0.01411386319494824,False
kava,Kava,kava,KAVA,USDT,XT.COM,xt,False,4.6591,650601,0.007279183548515522,False
kava,Kava,kava,KAVA,BUSD,Binance,binance,False,4.718,2236230,0.025019833395117538,False
kava,Kava,kava,KAVA,ETH,Kraken,kraken,False,0.001269,102426,0.0011459829513638172,False
kava,Kava,kava,KAVA,BUSD,Nominex,nominex,False,4.733,6027.57,6.743885788912974e-05,False
kava,Kava,kava,KAVA,USDT,CoinTiger,cointiger,False,4.652,86081,0.0009631085704445038,False
kava,Kava,kava,KAVA,USDT,ZB,zb,False,4.7274,1437304,0.016081130571603108,False
kava,Kava,kava,KAVA,BTC,Hotbit,hotbit,False,0.00010271,58386,0.0006532458613860527,False
kava,Kava,kava,KAVA,BNB,Binance,binance,False,0.0093,571682,0.006396206291386657,False
kava,Kava,kava,KAVA,USDT,Hotbit,hotbit,False,4.686201,65566,0.0007335785658828816,False
kava,Kava,kava,KAVA,USDT,KuCoin,kucoin,False,4.7358,560468,0.006270739585505398,False
kava,Kava,kava,KAVA,BTC,Bitrue,bitrue,False,0.0001037,13466.4,0.00015066745568747883,False
kava,Kava,kava,KAVA,USDT,Hoo.com,hoo,False,4.6541,1502118,0.016806295461471835,False
kava,Kava,kava,KAVA,USD,CEX.IO,cex,False,4.7303,172612,0.001931251920418753,False
kava,Kava,kava,KAVA,USDT,CoinEx,coinex,False,4.6803,90407,0.001011509584323791,False
kava,Kava,kava,KAVA,USDT,WazirX,wazirx,False,4.728,28244,0.0003160051400847407,False
kava,Kava,kava,KAVA,QC,ZB,zb,False,32.2227,949456,0.010622892518209092,False
kava,Kava,kava,KAVA,BTC,Upbit,upbit,False,0.00010118,62757,0.0007021503532183144,False
kava,Kava,kava,KAVA,USDT,Zipmex,zipmex,False,4.70886,8339.04,9.330050642162075e-05,False
kava,Kava,kava,KAVA,IDR,Zipmex,zipmex,False,68441.6,10008.07,0.00011197427992946788,False
kava,Kava,kava,KAVA,KRW,Coinone,coinone,False,5700.0,26297,0.00029422132731937495,False
kava,Kava,kava,KAVA,ETH,Huobi Global,huobi,False,0.001262,110294,0.0012340132743416793,False
kava,Kava,kava,KAVA,BTC,TokoCrypto,toko_crypto,False,0.0001018,1012.38,1.132691133405289e-05,False
kava,Kava,kava,KAVA,BTC,Nominex,nominex,False,0.0001022,2048.58,2.2920330331213643e-05,False
kava,Kava,kava,KAVA,BNB,Nominex,nominex,False,0.00924,45.33,5.071701246297017e-07,False
kava,Kava,kava,KAVA,USDT,BiONE,bione,False,4.6961,508773,0.005692355301527184,False
kava,Kava,kava,KAVA,USDT,CEX.IO,cex,False,4.684,102.22,1.1436781411790892e-06,False
kava,Kava,kava,KAVA,USDT,DragonEx,dragonex,False,4.631,708847,0.007930863034047875,False
kava,Kava,kava,KAVA,USDT,Dcoin,dcoin,False,4.69805,1884009,0.021079044326791967,False
kava,Kava,kava,KAVA,USDT,AscendEX (BitMax),bitmax,False,4.7418,170439,0.0019069395294895597,False
kava,Kava,kava,KAVA,BTC,AscendEX (BitMax),bitmax,False,0.00010281,269678,0.0030172650533838233,False
kava,Kava,kava,KAVA,BTC,CoinEx,coinex,False,0.000101366,6808.88,7.618046587665307e-05,False
kava,Kava,kava,KAVA,XBT,Kraken,kraken,False,0.00010292,469361,0.005251398121913114,False
kava,Kava,kava,KAVA,USDX,Kava Swap,kava,False,4.7701826753093695,321387,0.003595805974947407,False
kava,Kava,kava,KAVA,BTC,Upbit Indonesia ,upbit_indonesia,False,0.00010118,67265,0.0007525876557074099,False
kava,Kava,kava,KAVA,BTC,HitBTC,hitbtc,False,9.2201e-05,397725,0.004449905974373442,False
iris-network,IRISnet,iris,IBC/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,UOSMO,Osmosis,osmosis,False,0.011061518731523242,193846,0.043268452752039756,False
iris-network,IRISnet,iris,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,Osmosis,osmosis,False,429.734096875,259229,0.05786262155762055,False
iris-network,IRISnet,iris,IRIS,USDT,Binance,binance,False,0.09046,2031810,0.45352122296112324,False
iris-network,IRISnet,iris,IRIS,USDT,Gate.io,gate,False,0.08969,19980.7,0.004459901024022579,False
iris-network,IRISnet,iris,IRIS,BTC,Binance,binance,False,1.97e-06,579550,0.1293616158829413,False
iris-network,IRISnet,iris,IRIS,USDT,BKEX,bkex,False,0.09048,196908,0.04395192314774947,False
iris-network,IRISnet,iris,IRIS,USDT,Huobi Global,huobi,False,0.091167,202640,0.04523136544304931,False
iris-network,IRISnet,iris,IRIS,ETH,Bibox,bibox,False,2.439e-05,15908.58,0.003550961289281412,False
iris-network,IRISnet,iris,IRIS,USDT,MEXC Global,mxc,False,0.09039,323239,0.07215032241633347,False
iris-network,IRISnet,iris,IRIS,USDT,Bibox,bibox,False,0.091776,127422,0.028441921868753595,False
iris-network,IRISnet,iris,IRIS,BTC,MEXC Global,mxc,False,1.974e-06,76621,0.01710260783464213,False
iris-network,IRISnet,iris,IRIS,BTC,Huobi Global,huobi,False,1.9721e-06,3126.9,0.0006979567538682929,False
iris-network,IRISnet,iris,IRIS,USDT,Hotbit,hotbit,False,0.090261,66204,0.014777424584443526,False
iris-network,IRISnet,iris,IRIS,USDT,CoinEx,coinex,False,0.090374,16928.89,0.0037787051427910726,False
iris-network,IRISnet,iris,IRIS,ETH,Huobi Global,huobi,False,2.421e-05,2514.27,0.0005612113363230141,False
iris-network,IRISnet,iris,IRIS,BTC,Bittrex,bittrex,False,1.98e-06,387.37,8.646503173940984e-05,False
iris-network,IRISnet,iris,IRIS,USDT,BitGlobal,bithumb_global,False,0.090054,57966,0.012938616903236262,False
iris-network,IRISnet,iris,IRIS,USDT,Nominex,nominex,False,0.09206,5365.11,0.0011975486135617757,False
iris-network,IRISnet,iris,IRIS,BTC,Nominex,nominex,False,1.99e-06,193.1,4.3101937756873374e-05,False
iris-network,IRISnet,iris,IRIS,ETH,BitGlobal,bithumb_global,False,2.42e-05,17231.03,0.0038461459479379482,False
iris-network,IRISnet,iris,IRIS-D88,BNB,Binance DEX,binance_dex,False,0.00016201,26.21,5.8503458757516894e-06,False
iris-network,IRISnet,iris,IRIS,USDT,Nami.Exchange,nami_exchange,False,0.09038,389284,0.08689225653934073,False
iris-network,IRISnet,iris,IRIS,VNDC,Nami.Exchange,nami_exchange,False,2151.0,348680,0.07782901945658523,False
iris-network,IRISnet,iris,IRIS,BTC,CoinEx,coinex,False,1.9756e-06,9931.97,0.002216919485982049,False
iris-network,IRISnet,iris,IRIS,ROWAN,Sifchain,sifchain,False,0.5419495344625145,313.19,6.990728061147163e-05,False
iris-network,IRISnet,iris,IRIS,USDT,BigONE,bigone,False,0.08961,180.91,4.038100238009302e-05,True
iris-network,IRISnet,iris,IRIS,USDT,Bittrex,bittrex,False,0.07891,114.48,2.5553132234111157e-05,True
starname,Starname,iov,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,IBC/52B1AA623B34EB78FD767CEA69E8D7FA6C9CFE1FBF49C5406268FD325E2CC2AC,Osmosis,osmosis,False,601.23755185,22695,0.7297193016301726,False
starname,Starname,iov,IBC/52B1AA623B34EB78FD767CEA69E8D7FA6C9CFE1FBF49C5406268FD325E2CC2AC,UOSMO,Osmosis,osmosis,False,0.007927064623849024,8301.43,0.2669184270602232,False
starname,Starname,iov,IOV,USDT,Hotbit,hotbit,False,0.06757,13122.29,0.42192501848815156,False
starname,Starname,iov,IOV,USDT,Bilaxy,bilaxy,False,0.03854,3059.38,0.09836918427060223,False
band-protocol,Band Protocol,band,BAND,USDT,Coinsbit,coinsbit,False,6.746,801679,0.00701988269895177,False
band-protocol,Band Protocol,band,BAND,BTC,Coinsbit,coinsbit,False,0.0001475,116940,0.0010239822707285833,False
