coin_id,coin_name,symbol,base,target,market_name,market_identifier,market_has_trading_incentive,price,volume,pp_total_volume,is_stale
kardiachain,KardiaChain,kai,0XB697231730C004110A86F51BFF4B8DD085C0CB28,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,3.81766954928479,924.36,0.00047405945590553683,False
kardiachain,KardiaChain,kai,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,0X32A6BD9800276BE19050BD97459A7A36B26BD899,Kaidex,kaidex,False,4.93507474534654,393.86,0.00020199171026759569,False
kardiachain,KardiaChain,kai,0XF631BDC21A77AFAC69B9B3E966E85D7FBCF00B1F,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,0.274408617360383,497.97,0.0002553846848168248,False
kardiachain,KardiaChain,kai,KAI,USDT,MEXC Global,mxc,False,0.066801,64946,0.0333076565658845,False
kardiachain,KardiaChain,kai,KAI,USDT,Hoo.com,hoo,False,0.07179,47641,0.024432760546535637,False
kardiachain,KardiaChain,kai,KAI,BTC,Bittrex,bittrex,False,1.43e-06,525.9,0.0002697086285221362,False
kardiachain,KardiaChain,kai,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,0X6EF238E9E8CD2A96740897761C18894FC086B9D0,Kaidex,kaidex,False,0.0563003232698538,53941,0.0276637252920946,False
kardiachain,KardiaChain,kai,0XEFF34B63F55200A9D635B8ABBBFCC719B4977864,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,0.000586216187247969,19907.26,0.010209469085821602,False
kardiachain,KardiaChain,kai,0XFF706EC9AF6C5C89059479C24068BCD8AAE8E1FA,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,1.77004543233595,164.71,8.447177829222487e-05,False
kardiachain,KardiaChain,kai,0XFF40318CDA551BF168C7CC8B9DC004FAA07345AC,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,0.372793923402254,678.23,0.0003478313046635643,False
kardiachain,KardiaChain,kai,0XBFB1398F4755E861620D25A1DF6BB8FF25252377,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,0.425275683907708,169.52,8.693859423288179e-05,False
kardiachain,KardiaChain,kai,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,0XA43B455F935A7F4184B5B8AA345E22DBA3BBB286,Kaidex,kaidex,False,5.88224559801664,786.33,0.00040327055688498074,False
kardiachain,KardiaChain,kai,0XD8347E9078CA7F41AD017FD74B9B6396E6068D9B,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,0.00344763844718665,2011.42,0.0010315598584940012,False
kardiachain,KardiaChain,kai,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0XD9EC3FF1F8BE459BB9369B4E79E9EBCF7141C093,Uniswap (v2),uniswap_v2,False,73683.8198018355,2831.88,0.001452334038675161,False
kardiachain,KardiaChain,kai,KAI,USDT,Bittrex,bittrex,False,0.06634,465.19,0.00023857341110897993,False
kardiachain,KardiaChain,kai,KAI,INR,BitBNS,bitbns,False,6.44,27.61,1.415983121029888e-05,False
kardiachain,KardiaChain,kai,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,0X7664E4BF5611352088DC3A58E4BCE2C92BADF43C,Kaidex,kaidex,False,0.374165691315253,34.99,1.7944675626525093e-05,False
kardiachain,KardiaChain,kai,KAI,KRW,Coinone,coinone,False,87.7,2009.71,0.001030682882348778,False
kardiachain,KardiaChain,kai,KAI,BTC,CoinEx,coinex,False,1.5564e-06,7692.61,0.003945166938307036,False
kardiachain,KardiaChain,kai,KAI,BTC,Hotbit,hotbit,False,1.3611e-06,2314.16,0.001186820535806782,False
kardiachain,KardiaChain,kai,KAI,ETH,Hotbit,hotbit,False,1.63409e-05,2398.22,0.001229930836840383,False
kardiachain,KardiaChain,kai,KAI,VNDC,Nami.Exchange,nami_exchange,False,1685.35,113.36,5.813685135818475e-05,False
kardiachain,KardiaChain,kai,0XF0051FD4758147F1749D1696C9266D047B4C43FA,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,Kaidex,kaidex,False,76.4687035605064,60296,0.03092289687273384,False
kardiachain,KardiaChain,kai,LUA,KAI,Luaswap,luaswap,False,2.0818749933243326,551.63,0.0002829042988242365,False
kardiachain,KardiaChain,kai,0XAF984E23EAA3E7967F3C5E007FBE397D8566D23D,0X72B7181BD4A0B67CA7DF2C7778D8F70455DC735B,Kaidex,kaidex,False,6.80242444982763,701.13,0.00035957560508789765,False
kardiachain,KardiaChain,kai,0X39AE8EEFB05138F418BB27659C21632DC1DDAB10,0XD675FF2B0FF139E14F86D87B7A6049CA7C66D76E,PancakeSwap (v2),pancakeswap_new,False,43.2056179212882,90.92,4.662846264543188e-05,True
kardiachain,KardiaChain,kai,KAI,ETH,ViteX,vitex,False,2.02e-05,45.6,2.3386030539283917e-05,True
kardiachain,KardiaChain,kai,KAI,USDT,Coinstore,coinstore,False,0.13989,0.0,0.0,True
wanchain,Wanchain,wan,WAN,USDT,Binance,binance,False,0.6845,1053945,0.39009196139146474,False
wanchain,Wanchain,wan,WAN,BTC,Binance,binance,False,1.51e-05,344123,0.12736871091936963,False
wanchain,Wanchain,wan,WAN,ETH,Binance,binance,False,0.0001829,124077,0.04592406652488391,False
wanchain,Wanchain,wan,WAN,BTC,Bitrue,bitrue,False,1.499e-05,280979,0.10399750387336376,False
wanchain,Wanchain,wan,WAN,BTC,KuCoin,kucoin,False,1.491e-05,112620,0.04168353822249431,False
wanchain,Wanchain,wan,WAN,ETH,KuCoin,kucoin,False,0.0001828,62355,0.023079177995592545,False
wanchain,Wanchain,wan,WAN,USDT,Bitrue,bitrue,False,0.688,86134,0.03188039319176278,False
wanchain,Wanchain,wan,WAN,BTC,Huobi Global,huobi,False,1.492e-05,186970,0.0692023720605555,False
wanchain,Wanchain,wan,WAN,XRP,Bitrue,bitrue,False,0.839,64524,0.023881980290074788,False
wanchain,Wanchain,wan,WAN,USDT,BKEX,bkex,False,0.6866,212420,0.07862206703269616,False
wanchain,Wanchain,wan,WAN,USDT,CoinEx,coinex,False,0.6804,12935.01,0.004787577550553597,False
wanchain,Wanchain,wan,WAN,ETH,Huobi Global,huobi,False,0.000183,20334,0.007526132713693831,False
wanchain,Wanchain,wan,WAN,USDT,TokoCrypto,toko_crypto,False,0.6849,1776.41,0.0006574947090554175,False
wanchain,Wanchain,wan,WAN,USDT,Nominex,nominex,False,0.6929,1962.03,0.0007261974116380793,False
wanchain,Wanchain,wan,WAN,BTC,Nominex,nominex,False,1.498e-05,2277.83,0.0008430830569112431,False
wanchain,Wanchain,wan,WAN,ETH,Nominex,nominex,False,0.0001834,285.46,0.00010565603641443103,False
wanchain,Wanchain,wan,WAN,ETH,TokoCrypto,toko_crypto,False,0.0001831,28.46,1.0533772845073593e-05,False
wanchain,Wanchain,wan,WAN,ETH,DragonEx,dragonex,False,0.00018489,55155,0.020414274113493815,False
wanchain,Wanchain,wan,WAN,USDT,AscendEX (BitMax),bitmax,False,0.69251,75867,0.028080314280997828,False
wanchain,Wanchain,wan,WAN,BTC,CoinEx,coinex,False,1.48882e-05,7285.73,0.002696634744572664,False
wanchain,Wanchain,wan,WAN,THB,Bitkub,bitkub,False,23.25,194319,0.0719224246479921,False
wanchain,Wanchain,wan,WAN,INR,BitBNS,bitbns,False,55.0,88.93,3.291526419931112e-05,False
wanchain,Wanchain,wan,0X41562AE242D194247389152ACAA7A9397136B09F,0X98878B06940AE243284CA214F92BB71A2B032B8A,Huckleberry,huckleberry,False,0.00369392445254883,9561.31,0.0035388850190207514,True
wanchain,Wanchain,wan,WAN,BTC,TokoCrypto,toko_crypto,False,1.518e-05,32.44,1.20068724910115e-05,True
wanchain,Wanchain,wan,0X41562AE242D194247389152ACAA7A9397136B09F,0X9A92B5EBF1F6F6F7D93696FCD44E5CF75035A756,Huckleberry,huckleberry,False,1.24203303801291,37.55,1.3898213996223238e-05,True
whitecoin,Whitecoin,xwc,XWC,ETH,XT.COM,xt,False,0.0002166,1075803,0.07518752273598511,False
whitecoin,Whitecoin,xwc,XWC2,USDT,LBank,lbank,False,0.8101,1269225,0.08870572358004272,False
whitecoin,Whitecoin,xwc,XWC,BTC,XT.COM,xt,False,1.77064e-05,1086607,0.07594261079173471,False
whitecoin,Whitecoin,xwc,NXWC,USDT,ZB,zb,False,0.81041,2750415,0.19222561225976734,False
whitecoin,Whitecoin,xwc,XWC,USDT,ZB,zb,False,0.81021,2746152,0.19192767257246074,False
whitecoin,Whitecoin,xwc,NXWC,QC,ZB,zb,False,5.5273,2294190,0.1603401949852061,False
whitecoin,Whitecoin,xwc,XWC,QC,ZB,zb,False,5.5256,2293681,0.16030462114029898,False
whitecoin,Whitecoin,xwc,XWC2,ETH,LBank,lbank,False,0.00021575,574367,0.04014232333549875,False
whitecoin,Whitecoin,xwc,XWC2,BTC,LBank,lbank,False,1.759e-05,172145,0.012031158215199397,False
whitecoin,Whitecoin,xwc,XWC,ETH,MEXC Global,mxc,False,0.00021582,39777,0.002780001628429443,False
whitecoin,Whitecoin,xwc,XWC,BTC,MEXC Global,mxc,False,1.77091e-05,39648,0.0027709858602702705,False
whitecoin,Whitecoin,xwc,XWC,BTC,Bittrex,bittrex,False,1.756e-05,17509.92,0.0012237626295012007,False
whitecoin,Whitecoin,xwc,XWC,ETH,BW.com,bw,False,0.000216,4200.66,0.0002935827649264254,False
whitecoin,Whitecoin,xwc,XWC,USDT,BW.com,bw,False,0.81103,4114.6,0.0002875680594397714,False
whitecoin,Whitecoin,xwc,XWC,BTC,BW.com,bw,False,1.768e-05,4254.38,0.00029733723830247763,False
whitecoin,Whitecoin,xwc,XWC,USDT,Bittrex,bittrex,False,0.81033,13329.69,0.0009316077106483561,False
whitecoin,Whitecoin,xwc,XWC,USDT,ZBG,zbg,False,0.80907,3561.93,0.00024894213239690484,False
whitecoin,Whitecoin,xwc,XWC,USDT,XT.COM,xt,False,0.81019,2320135,0.16215348262001017,False
whitecoin,Whitecoin,xwc,XWC,USDT,MEXC Global,mxc,False,0.81015,32682,0.002284134379674964,False
icon,ICON,icx,ICX,USDT,Binance,binance,False,1.199,12646689,0.21798971856812863,False
icon,ICON,icx,ICX,KRW,Upbit,upbit,False,1475.0,9441424,0.16274088503657955,False
icon,ICON,icx,ICX,USDT,Crypto.com Exchange,crypto_com,False,1.2043,1362767,0.023489879035052806,False
icon,ICON,icx,ICX,BTC,Crypto.com Exchange,crypto_com,False,2.616e-05,599496,0.010333452836763743,False
icon,ICON,icx,ICX,EUR,Bitvavo,bitvavo,False,1.0614,1300571,0.022417812778338236,False
icon,ICON,icx,ICX,USDT,OKEx,okex,False,1.2031,9132010,0.1574075467390189,False
icon,ICON,icx,ICX,BTC,Binance,binance,False,2.614e-05,1845402,0.03180901045523154,False
icon,ICON,icx,ICX,USDT,Gate.io,gate,False,1.1869,103009,0.0017755558723697848,False
icon,ICON,icx,ICX,USD,Kraken,kraken,False,1.2053,843306,0.014535981521077514,False
icon,ICON,icx,ICX,EUR,Kraken,kraken,False,1.0589,282817,0.004874888457862958,False
icon,ICON,icx,ICX,BUSD,Binance,binance,False,1.205,1003005,0.017288697276609383,False
icon,ICON,icx,ICX,KRW,Bithumb,bithumb,False,1468.0,596962,0.010289774531173116,False
icon,ICON,icx,ICX,USDT,Huobi Global,huobi,False,1.2037,396373,0.00683224191865593,False
icon,ICON,icx,ICX,USD,Binance US,binance_us,False,1.1969,1011009,0.017426661427338425,False
icon,ICON,icx,ICX,BTC,WhiteBIT,whitebit,False,2.626e-05,82265,0.001417993610660237,False
icon,ICON,icx,ICX,USDT,WhiteBIT,whitebit,False,1.1908,370059,0.006378670121768877,False
icon,ICON,icx,ICX,BTC,OKEx,okex,False,2.62e-05,518054,0.008929645195125246,False
icon,ICON,icx,ICX,BTC,Hotbit,hotbit,False,2.615e-05,63154,0.0010885792072890853,False
icon,ICON,icx,ICX,ETH,Binance,binance,False,0.0003199,195178,0.0033642637445018384,False
icon,ICON,icx,ICX,ETH,Kraken,kraken,False,0.0003209,26469,0.0004562435164476486,False
icon,ICON,icx,ICX,USDT,BKEX,bkex,False,1.204,1082809,0.01866427087540753,False
icon,ICON,icx,ICX,CRO,Crypto.com Exchange,crypto_com,False,2.246,107611,0.0018548800879688659,False
icon,ICON,icx,ICX,USDT,CoinEx,coinex,False,1.192774,17411.28,0.0003001164990386722,False
icon,ICON,icx,ICX,USDT,LBank,lbank,False,1.2064,1215551,0.020952331507100973,False
icon,ICON,icx,ICX,ETH,Huobi Global,huobi,False,0.00032,36135,0.0006228553956264226,False
icon,ICON,icx,ICX,BTC,Huobi Global,huobi,False,2.613e-05,86013,0.0014825975133254598,False
icon,ICON,icx,ICX,ETH,LATOKEN,latoken,False,0.0003197,2881.9,4.9675023236634494e-05,False
icon,ICON,icx,ICX,ETH,Hotbit,hotbit,False,0.00032,23546,0.00040586005660494666,False
icon,ICON,icx,ICX,IDR,Zipmex,zipmex,False,17302.0,3462.17,5.967707942648213e-05,False
icon,ICON,icx,ICX,USDT,HitBTC,hitbtc,False,1.160659,1784795,0.030764333633238165,False
icon,ICON,icx,ICX,USDT,Zipmex,zipmex,False,1.20881,2617.31,4.51143117621971e-05,False
icon,ICON,icx,ICX,USDT,LATOKEN,latoken,False,1.1997,49807,0.0008585182977712809,False
icon,ICON,icx,ICX,BTC,FMFW.io,bitcoin_com,False,2.5604e-05,422264,0.007278522506677618,False
icon,ICON,icx,ICX,USDT,WazirX,wazirx,False,1.21,6972.58,0.00012018566692782295,False
icon,ICON,icx,ICX,BTC,LATOKEN,latoken,False,2.612e-05,8177.02,0.00014094647923468026,False
icon,ICON,icx,ICX,USDT,ProBit Global,probit,False,1.2003,22480,0.0003874855207882104,False
icon,ICON,icx,ICX,USDC,CoinEx,coinex,False,1.1997,2608.47,4.4961937562741235e-05,False
icon,ICON,icx,ICX,USDT,TokoCrypto,toko_crypto,False,1.202,14679.36,0.0002530266661226701,False
icon,ICON,icx,ICX,USDT,Nominex,nominex,False,1.232,22511,0.0003880198647003293,False
icon,ICON,icx,ICX,BTC,Nominex,nominex,False,2.648e-05,4712.47,8.122837598526769e-05,False
icon,ICON,icx,ICX,BUSD,Nominex,nominex,False,1.229,2207.9,3.805735237314456e-05,False
icon,ICON,icx,ICX,USDT,Hotbit,hotbit,False,1.19500001,3400.01,5.8605633698181635e-05,False
icon,ICON,icx,ICX,BUSD,TokoCrypto,toko_crypto,False,1.2,120.02,2.0687727849199734e-06,False
icon,ICON,icx,ICX,ETH,Nominex,nominex,False,0.0003199,171.23,2.9514744539397356e-06,False
icon,ICON,icx,ICX,BTC,CoinTiger,cointiger,False,2.677e-05,861.31,1.48463146757159e-05,False
icon,ICON,icx,ICX,BTC,Bittrex,bittrex,False,2.671e-05,20108,0.00034659959306091343,False
icon,ICON,icx,ICX,USDT,FMFW.io,bitcoin_com,False,1.17773,1805127,0.031114794291986644,False
icon,ICON,icx,ICX,USDT,DragonEx,dragonex,False,1.1688,10645462,0.18349476810947968,False
icon,ICON,icx,ICX,BTC,WazirX,wazirx,False,2.68e-05,378.42,6.522787845937481e-06,False
icon,ICON,icx,ICX,BTC,BiONE,bione,False,2.623e-05,34376,0.0005925356878387686,False
icon,ICON,icx,ICX,BTC,Bitrue,bitrue,False,2.619e-05,245314,0.004228452982501737,False
icon,ICON,icx,ICX,XRP,Bitrue,bitrue,False,1.4664,108338,0.0018674113145530755,False
icon,ICON,icx,ICX,ETH,Bitrue,bitrue,False,0.00032,32726,0.0005640948021937265,False
icon,ICON,icx,ICX,BTC,CoinEx,coinex,False,2.6e-05,3791.77,6.535836179533418e-05,False
icon,ICON,icx,ICX,XBT,Kraken,kraken,False,2.622e-05,375929,0.006479850727063662,False
icon,ICON,icx,SICX,ICX,Balanced Network,balanced_network,False,1.0707445359471532,647959,0.011168804740409608,False
icon,ICON,icx,ICX,IDR,Upbit Indonesia ,upbit_indonesia,False,17100.0,1465.11,2.5253955131762225e-05,False
icon,ICON,icx,ICX,BTC,HitBTC,hitbtc,False,2.5184e-05,410264,0.007071679701986403,False
icon,ICON,icx,ICX,ETH,HitBTC,hitbtc,False,0.00031016,98737,0.001701919833899712,False
icon,ICON,icx,ICX,BTC,TokoCrypto,toko_crypto,False,2.679e-05,12.1,2.0856649473030896e-07,False
icon,ICON,icx,ICX,ETH,TokoCrypto,toko_crypto,False,0.0003261,162.0,2.7923778633314093e-06,False
icon,ICON,icx,ICX,INR,BitBNS,bitbns,False,96.21,1685.55,2.9053657453939856e-05,False
icon,ICON,icx,ICX,ETH,Gate.io,gate,False,0.0003116,471.57,8.12840511735304e-06,True
icon,ICON,icx,ICX,QC,ZB,zb,False,8.3392,238.98,4.119274455425556e-06,True
icon,ICON,icx,ICX,USDT,Velic,velic,False,2.2,48.07,8.285778017922274e-07,True
quant-network,Quant,qnt,QNT,USD,Coinbase Exchange,gdax,False,179.35,4553935,0.1259259066718649,False
quant-network,Quant,qnt,QNT,USDT,Binance,binance,False,180.0,4163426,0.11512750926642909,False
quant-network,Quant,qnt,QNT,USDT,Crypto.com Exchange,crypto_com,False,180.26,554938,0.015345206024387999,False
quant-network,Quant,qnt,QNT,USDC,Crypto.com Exchange,crypto_com,False,180.27,225053,0.006223190070614361,False
quant-network,Quant,qnt,QNT,USDT,Gate.io,gate,False,180.31,154945,0.00428455601787731,False
quant-network,Quant,qnt,QNT,USDT,KuCoin,kucoin,False,180.118,3830272,0.10591509856856922,False
quant-network,Quant,qnt,QNT,BTC,Bittrex,bittrex,False,0.00392197,101232,0.002799278291017818,False
quant-network,Quant,qnt,QNT,BTC,Binance,binance,False,0.003921,1046771,0.028945425714863013,False
quant-network,Quant,qnt,0X4A220E6096B25EADB88358CB44068A3248254675,ETH,Uniswap (v3),uniswap,False,0.0484655202319989,1355841,0.03749186302129652,False
quant-network,Quant,qnt,QNT,USDT,Bybit (spot),bybit_spot,False,180.1,541672,0.014978373147346723,False
quant-network,Quant,qnt,QNT,BUSD,Binance,binance,False,180.6,657809,0.018189806121939107,False
quant-network,Quant,qnt,QNT,EUR,Bitvavo,bitvavo,False,158.04,359150,0.009931254921556913,False
quant-network,Quant,qnt,QNT,USDT,Hotbit,hotbit,False,179.802425,245325,0.006783753622806486,False
quant-network,Quant,qnt,QNT,USD,Gemini,gemini,False,180.51,107970,0.0029855982009759146,False
quant-network,Quant,qnt,QNT,BNT,Bancor Network,bancor,False,52.112590416429,130045,0.0035960185055655537,False
quant-network,Quant,qnt,QNT,BNB,Binance,binance,False,0.3549,147365,0.004074953032201682,False
quant-network,Quant,qnt,QNT,USDT,ZB,zb,False,179.6441,1409007,0.03896201504457229,False
quant-network,Quant,qnt,0X4A220E6096B25EADB88358CB44068A3248254675,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Uniswap (v2),uniswap_v2,False,0.0486172085252682,185087,0.0051180458851906,False
quant-network,Quant,qnt,QNT,IDR,Indodax,indodax,False,2579200.0,10843.74,0.00029985227966889473,False
quant-network,Quant,qnt,QNT,USDT,Bitrue,bitrue,False,180.5,172292,0.004764237151454499,False
quant-network,Quant,qnt,QNT,ETH,Bittrex,bittrex,False,0.04802881,33994,0.0009400057909046517,False
quant-network,Quant,qnt,QNT,BTC,Hotbit,hotbit,False,0.00392991,244253,0.0067541105620354735,False
quant-network,Quant,qnt,QNT,USDT,BKEX,bkex,False,180.1,342748,0.009477705030916855,False
quant-network,Quant,qnt,QNT,USDT,BitGlobal,bithumb_global,False,179.73,2221705,0.061434828666288736,False
quant-network,Quant,qnt,QNT,QC,ZB,zb,False,1235.6859,2107645,0.058280829121940186,False
quant-network,Quant,qnt,QNT,USDT,CoinEx,coinex,False,178.59,18358.49,0.0005076509652369578,False
quant-network,Quant,qnt,QNT,USDT,WazirX,wazirx,False,180.5,1710.78,4.730667491215685e-05,False
quant-network,Quant,qnt,QNT,USDC,CoinEx,coinex,False,179.57,16579.35,0.00045845399215847023,False
quant-network,Quant,qnt,QNT,EUR,CoinMetro,coin_metro,False,159.50033230399683,85759,0.002371417209572043,False
quant-network,Quant,qnt,QNT,USD,CoinMetro,coin_metro,False,180.16281274515444,11663.43,0.00032251843683623704,False
quant-network,Quant,qnt,QNT,ETH,Hotbit,hotbit,False,0.04742391,242165,0.006696372958593428,False
quant-network,Quant,qnt,QNT,BTC,BitGlobal,bithumb_global,False,0.0039225,135126,0.0037365188710296515,False
quant-network,Quant,qnt,QNT,USDT,FMFW.io,bitcoin_com,False,180.458,4287.74,0.00011856505353572723,False
quant-network,Quant,qnt,QNT,USDT,HitBTC,hitbtc,False,180.458,4298.66,0.00011886701456522298,False
quant-network,Quant,qnt,QNT,BTC,FMFW.io,bitcoin_com,False,0.0039282,2012.65,5.565401703430745e-05,False
quant-network,Quant,qnt,QNT,BTC,HitBTC,hitbtc,False,0.0039282,2012.55,5.5651251823414626e-05,False
quant-network,Quant,qnt,QNT,USDT,Nominex,nominex,False,179.9,8859.96,0.0002449965790193439,False
quant-network,Quant,qnt,QNT,BTC,Nominex,nominex,False,0.003942,2569.57,7.105402953859111e-05,False
quant-network,Quant,qnt,QNT,BUSD,Nominex,nominex,False,182.3,3095.71,8.560291013006529e-05,False
quant-network,Quant,qnt,QNT,SGD,Tokenize,tokenize,False,242.96,4484.64,0.00012400975378368647,False
quant-network,Quant,qnt,QNT,USD,Tokenize,tokenize,False,179.19,100.35,2.7748891309431607e-06,False
quant-network,Quant,qnt,QNT,USD,Bittrex,bittrex,False,182.686,56843,0.0015718288278047043,False
quant-network,Quant,qnt,QNT,ETH,Gate.io,gate,False,0.04821,18195.17,0.0005031348228068068,False
quant-network,Quant,qnt,QNT,BRL,NovaDAX,novadax,False,1037.47,328.52,9.084270825086668e-06,False
quant-network,Quant,qnt,QNT,BTC,CoinEx,coinex,False,0.00392046,16731.63,0.000462664855306054,False
quant-network,Quant,qnt,QNT,BTC,CoinMetro,coin_metro,False,0.00392582676198056,3703.02,0.00010239631240324009,False
quant-network,Quant,qnt,QNT,USDT,AscendEX (BitMax),bitmax,False,180.34,58796,0.0016258333965414457,False
quant-network,Quant,qnt,QNT,BTC,FatBTC,fatbtc,False,0.003938,6386215,0.17659231281879598,False
quant-network,Quant,qnt,QNT,ETH,Bilaxy,bilaxy,False,0.049278,21470,0.0005936907786880883,False
quant-network,Quant,qnt,QNT,ETH,FatBTC,fatbtc,False,0.047024,4900815,0.135517870216873,False
quant-network,Quant,qnt,QNT,LCX,LCX Exchange,lcx,False,912.41265433,65.87,1.8214444150994121e-06,False
quant-network,Quant,qnt,QNT,BTC,LCX Exchange,lcx,False,0.00364763,81.35,2.249499061307684e-06,False
quant-network,Quant,qnt,QNT,BNB,Nominex,nominex,False,0.352,620.39,1.715509185795543e-05,True
quant-network,Quant,qnt,0X4A220E6096B25EADB88358CB44068A3248254675,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,Uniswap (v2),uniswap_v2,False,205.86726298542,0.0,0.0,True
quant-network,Quant,qnt,QNT,BTC,Bitrue,bitrue,False,0.003623,3166.53,8.756123248435921e-05,True
